frame,servo_angle,motor_speed
frame_00000.png,90.0,0
frame_00001.png,90.0,0
frame_00002.png,90.0,0
frame_00003.png,65.6640625,0
frame_00004.png,65.9375,0
frame_00005.png,90.0,50
frame_00006.png,90.0,51
frame_00007.png,90.0,52
frame_00008.png,90.0,53
frame_00009.png,90.0,54
frame_00010.png,90.0,55
frame_00011.png,90.0,56
frame_00012.png,90.0,57
frame_00013.png,90.0,58
frame_00014.png,90.0,59
frame_00015.png,90.0,60
frame_00016.png,90.0,61
frame_00017.png,125,62
frame_00018.png,125,63
frame_00019.png,125,64
frame_00020.png,125,65
frame_00021.png,125,66
frame_00022.png,125,67
frame_00023.png,125,68
frame_00024.png,125,69
frame_00025.png,125,70
frame_00026.png,125,71
frame_00027.png,125,71
frame_00028.png,125,71
frame_00029.png,125,71
frame_00030.png,125,71
frame_00031.png,55.001068115234375,71
frame_00032.png,55.001068115234375,71
frame_00033.png,55.001068115234375,71
frame_00034.png,55.001068115234375,71
frame_00035.png,55.001068115234375,71
frame_00036.png,55.001068115234375,71
frame_00037.png,55.001068115234375,71
frame_00038.png,55.001068115234375,71
frame_00039.png,77.6953125,71
frame_00040.png,64.0234375,71
frame_00041.png,125,71
frame_00042.png,125,71
frame_00043.png,125,71
frame_00044.png,125,71
frame_00045.png,125,71
frame_00046.png,125,71
frame_00047.png,125,71
frame_00048.png,125,71
frame_00049.png,125,71
frame_00050.png,125,71
frame_00051.png,125,72
frame_00052.png,125,73
frame_00053.png,125,74
frame_00054.png,125,75
frame_00055.png,125,76
frame_00056.png,90.0,77
frame_00057.png,90.0,78
frame_00058.png,125,79
frame_00059.png,125,80
frame_00060.png,125,81
frame_00061.png,125,82
frame_00062.png,125,83
frame_00063.png,125,84
frame_00064.png,125,85
frame_00065.png,125,86
frame_00066.png,125,87
frame_00067.png,125,88
frame_00068.png,125,89
frame_00069.png,125,90
frame_00070.png,125,91
frame_00071.png,125,92
frame_00072.png,125,93
frame_00073.png,125,94
frame_00074.png,125,95
frame_00075.png,125,96
frame_00076.png,125,97
frame_00077.png,125,98
frame_00078.png,125,99
frame_00079.png,115.9765625,99
frame_00080.png,55.001068115234375,99
frame_00081.png,55.001068115234375,99
frame_00082.png,55.001068115234375,99
frame_00083.png,55.001068115234375,99
frame_00084.png,55.001068115234375,99
frame_00085.png,55.001068115234375,99
frame_00086.png,55.001068115234375,99
frame_00087.png,55.001068115234375,99
frame_00088.png,55.001068115234375,99
frame_00089.png,90.0,99
frame_00090.png,125,99
frame_00091.png,125,99
frame_00092.png,125,99
frame_00093.png,125,99
frame_00094.png,82.34375,99
frame_00095.png,90.0,99
frame_00096.png,90.0,99
frame_00097.png,90.0,99
frame_00098.png,90.0,99
frame_00099.png,125,99
frame_00100.png,125,99
frame_00101.png,90.0,99
frame_00102.png,81.25,99
frame_00103.png,55.001068115234375,99
frame_00104.png,55.001068115234375,99
frame_00105.png,55.001068115234375,99
frame_00106.png,55.001068115234375,99
frame_00107.png,55.001068115234375,99
frame_00108.png,55.001068115234375,99
frame_00109.png,55.001068115234375,99
frame_00110.png,55.001068115234375,99
frame_00111.png,55.001068115234375,99
frame_00112.png,55.001068115234375,99
frame_00113.png,55.001068115234375,99
frame_00114.png,55.001068115234375,99
frame_00115.png,55.001068115234375,99
frame_00116.png,90.0,99
frame_00117.png,90.0,0
frame_00118.png,90.0,0
frame_00119.png,90.0,0
frame_00120.png,90.0,0
frame_00121.png,90.0,0
